Date,Portfolio_CumReturn,SP500_CumReturn,NASDAQ_CumReturn,Vol_Daily,Vol_Weekly,Vol_Monthly,Drawdown_Current,Drawdown_Max,Return_Port_Daily,Return_Port_Weekly,Return_Port_Monthly,Return_SP_Weekly,Return_SP_Monthly,Return_NASDAQ_Weekly,Return_NASDAQ_Monthly,Sharpe_Monthly_Rolling
2025-06-03,293.29,126.9,132.94,58.34,40.66,37.61,-5.49,-36.88,2.8,4.22,24.07,0.82,5.66,1.04,8.71,7.095
2025-06-04,294.75,126.91,133.36,58.24,39.13,37.37,-5.02,-36.88,0.5,5.27,25.0,1.4,6.49,1.88,10.01,7.378
2025-06-05,290.74,126.24,132.25,58.16,36.46,37.54,-6.31,-36.88,-1.36,0.57,19.59,0.46,5.47,0.64,8.8,5.918
2025-06-06,294.33,127.54,133.84,58.15,24.51,37.49,-5.15,-36.88,1.24,4.88,20.75,1.5,5.94,2.18,8.93,6.236
2025-06-09,296.22,127.65,134.26,58.15,23.74,37.09,-4.54,-36.88,0.64,3.82,22.27,1.18,6.11,1.81,9.27,6.71
2025-06-10,298.98,128.35,135.11,58.05,16.16,33.37,-3.65,-36.88,0.93,1.94,17.04,1.15,3.33,1.63,5.38,5.836
2025-06-11,296.66,128.0,134.43,58.06,18.05,28.66,-4.4,-36.88,-0.78,0.65,9.94,0.86,2.31,0.8,3.19,4.11
2025-06-12,301.16,128.49,134.75,57.96,14.2,25.67,-2.95,-36.88,1.52,3.59,7.15,1.78,2.59,1.89,2.69,3.353
2025-06-13,294.87,127.04,132.99,57.91,23.21,26.93,-4.98,-36.88,-2.09,0.18,5.3,-0.39,1.01,-0.63,1.54,2.433
2025-06-16,300.52,128.23,135.01,57.53,26.76,27.53,-3.16,-36.88,1.92,1.45,6.87,0.45,1.25,0.56,2.55,3.03
2025-06-17,299.34,127.16,133.78,57.15,26.44,27.64,-3.54,-36.88,-0.39,0.12,6.31,-0.93,0.32,-0.98,1.59,2.793
2025-06-18,302.16,127.12,133.95,57.16,25.93,27.38,-2.63,-36.88,0.94,1.86,8.27,-0.69,0.68,-0.35,2.11,3.618
2025-06-19,302.16,127.12,133.95,57.12,23.88,26.11,-2.63,-36.88,0.0,0.33,10.39,-1.07,2.33,-0.59,3.57,4.676
2025-06-20,298.78,126.85,133.27,57.13,18.8,26.67,-3.72,-36.88,-1.12,1.32,8.3,-0.15,2.15,0.21,2.76,3.723
2025-06-23,299.44,128.06,134.53,57.13,12.11,26.07,-3.5,-36.88,0.22,-0.36,9.82,-0.13,3.83,-0.36,4.77,4.444
2025-06-24,307.19,129.49,136.46,57.16,21.74,27.02,-1.01,-36.88,2.59,2.62,12.66,1.83,4.99,2.01,6.27,5.437
2025-06-25,320.5,129.49,136.88,57.15,35.07,28.64,0.0,-36.88,4.33,6.07,13.89,1.86,2.88,2.19,4.03,5.603
2025-06-26,321.98,130.53,138.21,57.15,34.22,28.34,0.0,-36.88,0.46,6.56,15.0,2.68,4.29,3.18,5.59,6.071
2025-06-27,327.65,131.21,138.93,57.13,26.68,27.09,0.0,-36.88,1.76,9.66,13.34,3.44,4.41,4.25,5.72,5.694
2025-06-30,328.14,131.89,139.59,57.11,26.96,23.95,0.0,-36.88,0.15,9.59,16.93,2.98,4.96,3.76,6.57,7.976
2025-07-01,318.4,131.74,138.45,57.14,42.1,26.93,-2.97,-36.88,-2.97,3.65,11.6,1.74,4.41,1.46,4.99,5.028
2025-07-02,326.61,132.36,139.75,57.14,33.68,26.71,-0.47,-36.88,2.58,1.91,11.36,2.22,4.31,2.1,5.12,4.972
2025-07-03,330.95,133.47,141.18,56.86,34.34,26.86,0.0,-36.88,1.33,2.79,12.28,2.25,5.17,2.15,5.86,5.318
2025-07-04,330.95,133.47,141.18,56.85,32.73,26.03,0.0,-36.88,0.0,1.01,13.83,1.72,5.73,1.62,6.75,6.114
2025-07-07,328.66,132.42,139.89,56.85,33.38,26.32,-0.69,-36.88,-0.69,0.16,11.66,0.4,3.83,0.21,4.52,5.168
2025-07-08,332.32,132.32,139.93,56.83,20.04,26.39,0.0,-36.88,1.11,4.37,12.19,0.44,3.66,1.07,4.22,5.368
2025-07-09,338.3,133.12,141.25,56.44,16.26,26.71,0.0,-36.88,1.8,3.58,13.15,0.58,3.72,1.07,4.55,5.693
2025-07-10,340.83,133.49,141.38,56.39,15.37,26.24,0.0,-36.88,0.75,2.99,14.89,0.02,4.29,0.14,5.17,6.494
2025-07-11,342.54,133.05,141.07,56.32,14.54,26.06,0.0,-36.88,0.5,3.5,13.74,-0.31,3.55,-0.08,4.69,6.069
2025-07-14,340.77,133.24,141.45,56.14,13.51,24.52,-0.52,-36.88,-0.52,3.68,15.57,0.62,4.88,1.12,6.36,7.221
2025-07-15,354.54,132.71,141.7,56.27,27.5,26.84,0.0,-36.88,4.04,6.69,17.98,0.29,3.49,1.27,4.96,7.547
2025-07-16,355.93,133.13,142.07,55.83,27.75,26.53,0.0,-36.88,0.39,5.21,18.91,0.01,4.7,0.58,6.2,7.989
2025-07-17,359.32,133.85,143.13,55.8,27.65,26.53,0.0,-36.88,0.95,5.42,18.92,0.27,5.29,1.24,6.85,7.993
2025-07-18,358.09,133.84,143.2,55.8,29.35,26.7,-0.34,-36.88,-0.34,4.54,18.51,0.59,5.28,1.51,6.9,7.791
2025-07-21,355.95,134.02,143.74,55.78,29.6,26.27,-0.94,-36.88,-0.6,4.46,19.14,0.59,5.66,1.62,7.85,8.155
2025-07-22,346.92,134.11,143.18,55.37,21.1,28.73,-3.45,-36.88,-2.54,-2.15,15.86,1.05,4.72,1.04,6.43,6.305
2025-07-23,354.71,135.16,144.05,53.96,28.45,28.47,-1.28,-36.88,2.25,-0.34,15.47,1.52,4.38,1.4,5.56,6.217
2025-07-24,360.86,135.25,144.31,53.53,30.65,25.57,0.0,-36.88,1.73,0.43,12.59,1.05,4.45,0.83,5.43,5.702
2025-07-25,360.36,135.79,144.65,53.5,30.5,25.69,-0.14,-36.88,-0.14,0.63,11.92,1.46,4.03,1.02,4.66,5.397
2025-07-28,367.11,135.81,145.14,53.11,31.75,25.76,0.0,-36.88,1.87,3.13,12.04,1.33,3.51,0.97,4.46,5.434
2025-07-29,364.53,135.41,144.59,53.0,21.06,26.1,-0.7,-36.88,-0.7,5.08,11.09,0.97,2.67,0.98,3.58,4.972
2025-07-30,372.34,135.24,144.8,52.76,20.69,23.36,0.0,-36.88,2.14,4.97,16.94,0.06,2.66,0.52,4.59,8.179
2025-07-31,369.43,134.74,144.75,52.44,22.55,22.96,-0.78,-36.88,-0.78,2.38,13.11,-0.38,1.8,0.31,3.58,6.567
2025-08-01,360.81,132.59,141.51,52.5,30.37,24.92,-3.1,-36.88,-2.33,0.13,9.02,-2.36,-0.66,-2.17,0.24,4.288
2025-08-04,373.86,134.54,144.28,52.47,38.44,27.18,0.0,-36.88,3.62,1.84,12.97,-0.94,0.81,-0.59,2.2,5.526
2025-08-05,370.24,133.89,143.34,52.11,38.95,27.36,-0.97,-36.88,-0.97,1.57,12.65,-1.12,1.11,-0.86,2.47,5.368
2025-08-06,372.65,134.86,145.07,52.09,35.91,27.3,-0.32,-36.88,0.65,0.08,12.14,-0.28,1.92,0.19,3.68,5.178
2025-08-07,375.46,134.76,145.58,51.95,35.36,26.94,0.0,-36.88,0.75,1.63,10.98,0.01,1.23,0.57,3.06,4.781
2025-08-08,379.47,135.81,147.0,51.94,26.19,27.0,0.0,-36.88,1.07,5.17,11.33,2.43,1.74,3.87,3.97,4.912
2025-08-11,378.14,135.47,146.55,51.78,13.56,27.17,-0.35,-36.88,-0.35,1.14,10.39,0.69,1.82,1.58,3.89,4.506
2025-08-12,380.42,137.0,148.59,51.73,8.45,26.92,0.0,-36.88,0.6,2.75,11.64,2.33,2.83,3.66,5.05,5.046
2025-08-13,377.16,137.45,148.8,51.73,12.88,24.09,-0.86,-36.88,-0.86,1.21,6.38,1.92,3.57,2.57,5.01,3.199
2025-08-14,378.05,137.49,148.78,51.58,12.09,24.09,-0.62,-36.88,0.24,0.69,6.21,2.03,3.27,2.2,4.73,3.122
2025-08-15,374.79,137.09,148.18,51.41,10.41,24.29,-1.48,-36.88,-0.86,-1.23,4.31,0.94,2.42,0.81,3.53,2.2
2025-08-18,378.03,137.08,148.23,51.36,12.91,24.31,-0.63,-36.88,0.86,-0.03,5.57,1.19,2.42,1.14,3.51,2.794
2025-08-19,364.8,136.27,146.07,51.47,26.49,27.48,-4.11,-36.88,-3.5,-4.11,2.49,-0.53,1.68,-1.69,1.62,1.204
2025-08-20,364.3,135.94,145.1,51.42,26.92,25.75,-4.24,-36.88,-0.14,-3.41,5.01,-1.09,1.37,-2.49,1.34,2.404
2025-08-21,363.43,135.4,144.6,51.0,26.1,24.73,-4.47,-36.88,-0.24,-3.87,2.46,-1.52,0.18,-2.81,0.38,1.297
2025-08-22,369.68,137.45,147.32,51.01,31.45,24.72,-2.82,-36.88,1.72,-1.36,2.45,0.27,1.63,-0.58,2.08,1.291
2025-08-25,373.46,136.87,146.99,51.01,31.82,24.89,-1.83,-36.88,1.02,-1.21,3.64,-0.15,0.79,-0.83,1.62,1.842
2025-08-26,377.53,137.43,147.64,50.07,13.47,24.37,-0.76,-36.88,1.09,3.49,2.84,0.85,1.19,1.08,1.73,1.496
2025-08-27,377.18,137.76,147.96,50.04,13.3,24.19,-0.85,-36.88,-0.09,3.53,3.47,1.34,1.74,1.97,2.33,1.809
2025-08-28,374.21,138.2,148.74,50.04,16.03,23.3,-1.63,-36.88,-0.79,2.97,0.5,2.07,2.18,2.87,2.72,0.369
2025-08-29,361.77,137.31,147.03,49.98,28.66,25.94,-4.9,-36.88,-3.32,-2.14,-2.07,-0.1,1.91,-0.19,1.58,-0.845
2025-09-01,361.77,137.31,147.03,49.88,26.24,24.62,-4.9,-36.88,0.0,-3.13,0.26,0.33,3.56,0.03,3.9,0.247
2025-09-02,354.71,136.36,145.83,49.91,22.32,21.77,-6.76,-36.88,-1.95,-6.05,-5.12,-0.78,1.35,-1.23,1.07,-2.789
2025-09-03,354.38,137.06,147.32,49.27,22.32,21.62,-6.85,-36.88,-0.09,-6.05,-4.29,-0.51,2.37,-0.43,2.78,-2.325
2025-09-04,356.54,138.2,148.76,49.24,25.98,21.6,-6.28,-36.88,0.61,-4.72,-4.33,0.0,2.47,0.01,2.54,-2.35
2025-09-05,346.9,137.76,148.71,49.33,22.55,22.95,-8.81,-36.88,-2.7,-4.11,-7.61,0.33,2.23,1.14,2.15,-4.019
2025-09-08,349.58,138.05,149.39,49.28,24.88,22.74,-8.11,-36.88,0.77,-3.37,-7.88,0.54,1.65,1.6,1.63,-4.212
2025-09-09,354.67,138.42,149.94,49.29,25.6,23.61,-6.77,-36.88,1.46,-0.01,-6.21,1.51,2.18,2.82,2.31,-3.138
2025-09-10,368.31,138.84,149.98,49.37,37.25,27.52,-3.18,-36.88,3.85,3.93,-3.18,1.3,1.34,1.81,0.94,-1.278
2025-09-11,368.0,140.02,151.06,49.23,37.79,27.39,-3.26,-36.88,-0.08,3.22,-2.43,1.31,1.87,1.54,1.52,-0.945
2025-09-12,369.35,139.95,151.73,49.2,24.56,27.42,-2.91,-36.88,0.37,6.47,-2.3,1.59,1.79,2.03,1.98,-0.888
2025-09-15,369.21,140.61,153.16,49.2,26.22,27.27,-2.95,-36.88,-0.04,5.61,-1.49,1.85,2.57,2.52,3.36,-0.53
2025-09-16,363.24,140.43,153.05,49.09,32.07,27.57,-4.52,-36.88,-1.61,2.42,-3.91,1.45,2.44,2.08,3.26,-1.604
2025-09-17,353.71,140.29,152.56,49.13,20.15,26.38,-7.02,-36.88,-2.62,-3.96,-3.04,1.05,2.95,1.71,4.44,-1.278
2025-09-18,366.07,140.96,153.99,49.24,37.06,29.22,-3.77,-36.88,3.49,-0.52,0.48,0.68,3.69,1.94,6.13,0.337
2025-09-19,366.96,141.65,155.09,49.18,36.98,29.21,-3.54,-36.88,0.24,-0.65,0.97,1.22,4.62,2.21,7.26,0.536
2025-09-22,381.38,142.27,156.17,49.33,46.85,31.69,0.0,-36.88,3.93,3.3,3.16,1.19,3.51,1.97,6.01,1.331
2025-09-23,370.62,141.49,154.7,49.27,51.17,33.14,-2.82,-36.88,-2.82,2.03,-0.76,0.76,3.38,1.07,5.24,-0.12
2025-09-24,367.59,141.09,154.18,49.26,45.65,33.0,-3.62,-36.88,-0.82,3.92,-2.64,0.57,2.66,1.06,4.43,-0.814
2025-09-25,369.08,140.38,153.4,49.16,38.97,33.05,-3.22,-36.88,0.41,0.82,-2.15,-0.41,1.9,-0.38,3.68,-0.631
2025-09-26,370.12,141.21,154.08,49.13,38.98,32.97,-2.95,-36.88,0.28,0.86,-1.09,-0.31,2.18,-0.65,3.59,-0.244
2025-09-29,377.72,141.58,154.82,49.13,28.54,31.43,-0.96,-36.88,2.05,-0.96,4.41,-0.49,3.11,-0.87,5.29,1.798
2025-09-30,387.55,142.16,155.29,49.03,22.17,32.47,0.0,-36.88,2.6,4.57,7.13,0.47,3.53,0.38,5.61,2.702
2025-10-01,388.92,142.65,155.94,49.03,17.5,31.37,0.0,-36.88,0.35,5.8,9.64,1.1,4.61,1.14,6.93,3.678
2025-10-02,392.34,142.73,156.55,49.02,16.55,31.34,0.0,-36.88,0.88,6.3,10.71,1.68,4.14,2.05,6.26,4.055
2025-10-03,389.71,142.74,156.11,49.02,20.84,31.6,-0.67,-36.88,-0.67,5.29,9.3,1.09,3.29,1.32,4.94,3.535
2025-10-06,385.39,143.26,157.22,48.99,23.15,30.04,-1.77,-36.88,-1.11,2.03,11.09,1.19,3.99,1.55,5.72,4.355
2025-10-07,384.35,142.72,156.17,48.75,12.61,30.15,-2.04,-36.88,-0.27,-0.83,9.95,0.39,3.38,0.57,4.54,3.925
2025-10-08,392.8,143.55,157.92,48.7,21.23,30.56,0.0,-36.88,2.2,1.0,10.75,0.63,3.7,1.27,5.32,4.164
2025-10-09,399.99,143.15,157.79,48.72,24.02,28.51,0.0,-36.88,1.83,1.95,8.6,0.29,3.11,0.79,5.2,3.614
2025-10-10,380.44,139.27,152.17,48.98,45.16,33.9,-4.89,-36.88,-4.89,-2.38,3.38,-2.43,-0.53,-2.53,0.73,1.34
2025-10-13,391.16,141.45,155.53,48.89,49.89,35.11,-2.21,-36.88,2.82,1.5,5.9,-1.27,1.07,-1.08,2.5,2.131
2025-10-14,373.94,141.22,154.34,49.1,60.55,38.71,-6.51,-36.88,-4.4,-2.71,1.28,-1.05,0.44,-1.17,0.77,0.581
2025-10-15,373.53,141.79,155.36,49.01,56.14,38.22,-6.62,-36.88,-0.11,-4.91,2.83,-1.22,0.97,-1.62,1.5,1.06
2025-10-16,377.64,140.9,154.62,49.02,54.07,36.96,-5.59,-36.88,1.1,-5.59,6.76,-1.57,0.44,-2.01,1.35,2.306
2025-10-17,380.57,141.64,155.43,49.02,42.84,35.19,-4.86,-36.88,0.78,0.03,3.96,1.7,0.48,2.14,0.93,1.495
2025-10-20,379.36,143.15,157.55,49.02,35.1,35.24,-5.16,-36.88,-0.32,-3.02,3.38,1.21,1.06,1.3,1.59,1.302
2025-10-21,376.29,143.16,157.3,49.02,12.55,32.62,-5.93,-36.88,-0.81,0.63,-1.33,1.37,0.62,1.92,0.72,-0.337
2025-10-22,374.46,142.39,155.84,49.01,13.26,31.08,-6.38,-36.88,-0.49,0.25,1.04,0.42,0.64,0.31,0.74,0.548
2025-10-23,378.37,143.22,157.22,48.77,12.98,31.08,-5.41,-36.88,1.04,0.19,2.93,1.65,1.51,1.68,1.97,1.267
2025-10-24,386.88,144.36,159.02,48.78,20.36,31.91,-3.28,-36.88,2.25,1.66,4.82,1.92,2.83,2.31,3.66,1.927
2025-10-27,397.75,146.13,161.99,48.85,25.49,33.13,-0.56,-36.88,2.81,4.85,7.46,2.08,3.48,2.81,5.13,2.772
2025-10-28,417.56,146.46,163.29,49.01,32.37,36.4,0.0,-36.88,4.98,10.97,10.55,2.31,3.45,3.81,5.47,3.488
2025-10-29,430.04,146.46,164.19,48.94,22.71,36.7,0.0,-36.88,2.99,14.84,10.97,2.85,3.02,5.36,5.73,3.586
2025-10-30,421.42,145.01,161.6,48.94,40.79,37.74,-2.0,-36.88,-2.0,11.38,8.36,1.25,1.66,2.79,3.63,2.738
2025-10-31,420.59,145.39,162.59,48.93,44.18,37.75,-2.2,-36.88,-0.2,8.71,7.2,0.71,1.86,2.24,3.86,2.394
2025-11-03,429.71,145.64,163.34,48.94,43.41,38.05,-0.08,-36.88,2.17,8.04,10.27,-0.34,2.03,0.83,4.63,3.271
2025-11-04,412.7,143.93,160.01,49.08,45.71,40.75,-4.03,-36.88,-3.96,-1.16,7.09,-1.73,0.46,-2.01,1.77,2.215
2025-11-05,405.47,144.45,161.04,49.09,36.28,41.36,-5.71,-36.88,-1.75,-5.71,5.5,-1.37,1.22,-1.91,3.12,1.752
2025-11-06,390.66,142.84,157.99,49.24,40.39,42.89,-9.16,-36.88,-3.65,-7.3,-0.54,-1.5,-0.49,-2.24,0.05,0.053
2025-11-07,390.81,143.02,157.65,49.12,40.89,42.38,-9.12,-36.88,0.04,-7.08,-2.3,-1.63,-0.09,-3.04,-0.09,-0.454
2025-11-10,413.45,145.22,161.23,49.42,63.07,43.24,-3.86,-36.88,5.79,-3.78,8.68,-0.29,4.27,-1.29,5.96,2.518
2025-11-11,401.21,145.52,160.83,49.3,60.16,43.85,-6.7,-36.88,-2.96,-2.78,2.57,1.11,2.88,0.51,3.41,0.903
2025-11-12,402.54,145.62,160.4,49.29,59.25,40.6,-6.39,-36.88,0.33,-0.72,7.65,0.8,3.11,-0.4,3.93,2.374
2025-11-13,388.13,143.2,156.73,49.43,58.98,42.85,-9.75,-36.88,-3.58,-0.65,3.91,0.26,1.0,-0.8,0.88,1.278
2025-11-14,395.0,143.13,156.94,49.34,60.46,43.08,-8.15,-36.88,1.77,1.07,4.6,0.08,1.58,-0.45,1.5,1.457
2025-11-17,387.59,141.82,155.62,49.19,35.83,43.65,-9.87,-36.88,-1.88,-6.25,1.84,-2.34,0.13,-3.48,0.12,0.709
2025-11-18,376.7,140.65,153.73,49.28,35.39,44.81,-12.4,-36.88,-2.81,-6.11,-0.7,-3.35,-1.75,-4.41,-2.43,0.024
2025-11-19,387.42,141.18,154.63,49.33,45.46,45.75,-9.91,-36.88,2.85,-3.76,2.96,-3.05,-1.38,-3.6,-1.7,0.982
2025-11-20,375.21,138.98,151.3,49.44,43.84,47.15,-12.75,-36.88,-3.15,-3.33,0.2,-2.95,-2.4,-3.46,-2.91,0.274
2025-11-21,371.55,140.35,152.64,49.42,38.29,47.13,-13.6,-36.88,-0.97,-5.94,-1.8,-1.95,-2.01,-2.74,-2.91,-0.239
2025-11-24,379.18,142.52,156.74,49.45,43.65,47.01,-11.83,-36.88,2.05,-2.17,-1.99,0.49,-1.27,0.72,-1.43,-0.291
2025-11-25,369.35,143.81,157.79,49.52,42.92,46.59,-14.11,-36.88,-2.59,-1.95,-7.14,2.25,-1.59,2.64,-2.59,-1.684
2025-11-26,374.42,144.8,159.09,49.42,36.82,42.96,-12.93,-36.88,1.37,-3.36,-10.33,2.57,-1.14,2.88,-2.57,-2.835
2025-11-27,374.42,144.8,159.09,49.42,29.43,41.12,-12.93,-36.88,0.0,-0.21,-12.93,4.19,-1.13,5.15,-3.1,-3.834
2025-11-28,367.65,145.58,160.12,49.42,31.64,41.04,-14.51,-36.88,-1.81,-1.05,-12.76,3.73,0.39,4.91,-0.91,-3.784
2025-12-01,364.82,144.71,158.83,49.36,24.56,41.02,-15.17,-36.88,-0.77,-3.79,-13.26,1.54,-0.47,1.33,-2.31,-3.953
