Date,Portfolio_CumReturn,SP500_CumReturn,NASDAQ_CumReturn,Vol_Daily,Vol_Weekly,Vol_Monthly,Drawdown_Current,Drawdown_Max,Return_Port_Daily,Return_Port_Weekly,Return_Port_Monthly,Return_SP_Daily,Return_SP_Weekly,Return_SP_Monthly,Return_NASDAQ_Daily,Return_NASDAQ_Weekly,Return_NASDAQ_Monthly
2023-06-02,16.298588,31.447734,45.627939,6.489973,6.919292,12.767632,-9.957773,-19.968605,0.356805,2.013919,-0.288033,1.453442,3.134594,4.652119,1.067012,4.224765,9.750352
2023-06-05,16.289144,31.184367,45.503218,6.464794,6.89449,12.726636,-9.965085,-19.968605,-0.00812,1.356962,-0.125402,-0.200358,1.629328,5.173634,-0.085643,1.952962,10.154755
2023-06-06,16.610829,31.493162,46.020038,6.365917,6.534324,12.698426,-9.716025,-19.968605,0.276625,1.292604,-0.266597,0.23539,1.863057,3.561548,0.355195,1.986484,8.261907
2023-06-07,16.281496,30.991909,44.133589,6.363732,6.569438,12.69795,-9.971006,-19.968605,-0.282421,0.850048,-0.262537,-0.381201,2.092718,3.135134,-1.291911,1.32557,6.794196
2023-06-08,16.971688,31.802571,45.603192,6.672911,6.504631,12.684384,-9.436636,-19.968605,0.593553,0.936443,0.487191,0.618864,1.726137,4.211941,1.019612,1.064265,8.445045
2023-06-09,16.802129,31.953888,45.829982,6.446538,6.519798,12.652752,-9.567915,-19.968605,-0.144957,0.43468,-0.174078,0.114806,0.387501,3.87835,0.155758,0.153011,7.55897
2023-06-12,17.204499,33.18385,48.06025,6.534542,6.418785,12.595588,-9.256386,-19.968605,0.344489,0.787289,0.326529,0.932115,1.519974,4.980127,1.529362,1.768016,8.909
2023-06-13,17.177589,34.107145,49.285482,6.447943,6.397663,12.529268,-9.277221,-19.968605,-0.02296,0.487703,0.58392,0.693249,1.977833,5.831707,0.827522,2.240344,10.09155
2023-06-14,17.275233,34.217036,49.870161,6.428047,6.356524,12.102813,-9.201622,-19.968605,0.083329,0.853453,0.785971,0.081943,2.440977,5.617833,0.391652,3.923907,9.828163
2023-06-15,18.352117,35.85155,51.589657,6.150009,6.545139,12.109736,-8.367863,-19.968605,0.918254,1.178155,2.612591,1.217814,3.039926,7.473415,1.147324,4.051619,11.154701
2023-06-16,18.117317,35.352754,50.564052,6.188328,6.566546,12.03531,-8.549652,-19.968605,-0.198391,1.124721,2.061309,-0.367162,2.557958,5.91717,-0.676567,3.219293,9.201946
2023-06-20,17.666658,34.711845,50.319003,6.357507,6.61055,11.982658,-8.898568,-19.968605,-0.381535,0.398697,1.82448,-0.473511,1.152333,4.499155,-0.162754,1.527177,7.533105
2023-06-21,17.534216,34.005243,48.503271,6.374508,6.605687,11.983543,-9.001108,-19.968605,-0.112557,0.309101,1.774973,-0.524528,-0.065445,4.119213,-1.207919,-0.508264,6.569018
2023-06-22,17.013304,34.502509,49.915584,6.631118,6.607381,11.970254,-9.404416,-19.968605,-0.443201,-0.217429,1.301542,0.37108,0.223693,4.47479,0.951031,0.051115,7.023285
2023-06-23,16.703705,33.47238,48.396799,6.521177,6.633151,11.949868,-9.644118,-19.968605,-0.264585,-1.400268,1.444479,-0.765881,-1.760002,4.831111,-1.013093,-2.109302,7.272145
2023-06-26,16.923274,32.873512,46.67291,5.857924,6.541709,11.924818,-9.474121,-19.968605,0.188142,-1.013735,2.355272,-0.448684,-1.841524,5.114288,-1.161675,-2.59441,6.716268
2023-06-27,17.287857,34.395691,49.091355,5.77891,6.457612,11.87505,-9.191848,-19.968605,0.311814,-0.320386,2.871399,1.145585,-0.222428,5.384115,1.64887,-0.782787,6.651529
2023-06-28,17.292718,34.348105,49.48818,5.483027,6.458087,11.871986,-9.188085,-19.968605,0.004145,-0.203685,2.226707,-0.035408,0.266693,4.043799,0.266162,0.691295,4.731531
2023-06-29,17.152875,34.949117,49.483562,5.466288,6.347841,11.844781,-9.296355,-19.968605,-0.119225,0.120291,1.766498,0.447354,0.342968,4.489493,-0.00309,-0.262826,4.406769
2023-06-30,18.076839,36.604808,51.645745,5.985417,6.446293,11.867671,-8.580992,-19.968605,0.788682,1.173558,2.395045,1.2269,2.335749,6.327256,1.446436,2.196703,6.484202
2023-07-03,18.158144,36.764729,51.963046,5.812792,6.190737,11.867065,-8.518043,-19.968605,0.068857,1.054273,1.956744,0.117068,2.901501,5.458878,0.209238,3.567616,5.412522
2023-07-05,17.865477,36.495532,51.686774,5.844453,6.193131,11.831438,-8.744636,-19.968605,-0.247691,0.494768,1.352248,-0.196832,1.559083,3.808604,-0.181802,1.736945,4.163708
2023-07-06,16.92346,35.414145,50.448235,6.566088,6.387409,11.853073,-9.473976,-19.968605,-0.79923,-0.308607,0.561138,-0.792251,0.80224,3.216711,-0.816511,0.654272,3.432841
2023-07-07,16.776012,35.02617,50.24674,6.521011,6.368706,11.846328,-9.588135,-19.968605,-0.126106,-0.315488,0.158406,-0.28651,0.068375,2.694811,-0.13393,0.523431,2.943716
2023-07-10,17.1111,35.350911,50.51907,6.500256,6.38975,11.843812,-9.328699,-19.968605,0.286949,-0.817221,0.727776,0.240503,-0.918023,3.316515,0.181255,-0.741749,4.416882
2023-07-11,17.811326,36.263475,51.34637,6.504999,6.458368,11.854404,-8.786561,-19.968605,0.597916,-0.288163,0.732139,0.674221,-0.360869,3.371872,0.549632,-0.401356,3.946902
2023-07-12,18.840955,37.273356,53.086982,7.082103,6.672027,11.883189,-7.989388,-19.968605,0.873964,0.833493,1.751061,0.741123,0.577086,3.998189,1.150085,0.930531,4.941228
2023-07-13,19.552272,38.436082,55.502356,7.252749,6.765315,11.891169,-7.438663,-19.968605,0.598545,2.231268,2.005117,0.847015,2.216352,3.913089,1.577778,3.32482,4.989645
2023-07-14,19.271143,38.294267,55.228823,7.333213,6.707802,11.894122,-7.656322,-19.968605,-0.235151,2.122223,1.792926,-0.102441,2.400422,3.1174,-0.175903,3.282848,3.98622
2023-07-17,19.27318,38.827445,56.67237,7.338949,6.498213,11.877856,-7.654745,-19.968605,0.001708,1.836982,1.711305,0.385538,2.545457,3.420995,0.929947,4.03154,4.524515
2023-07-18,19.781407,39.815518,57.867785,6.810948,6.543898,11.84726,-7.261259,-19.968605,0.426104,1.66517,1.219154,0.711728,2.582964,2.914909,0.763003,4.244912,4.140195
2023-07-19,20.304636,40.14519,57.915957,6.864832,6.590799,11.835524,-6.856158,-19.968605,0.43682,1.228025,1.854365,0.235791,2.077631,3.517862,0.030514,3.125341,4.847276
2023-07-20,19.888658,39.198244,54.674604,6.835043,6.638018,11.789514,-7.178221,-19.968605,-0.34577,0.28371,1.89013,-0.67569,0.554926,3.315683,-2.052581,-0.505019,2.957449
2023-07-21,20.085382,39.243357,54.339152,6.798827,6.640298,11.789998,-7.025911,-19.968605,0.164089,0.682949,2.166775,0.032409,0.689777,3.872621,-0.216876,-0.545992,3.948492
2023-07-24,20.086602,39.805086,54.625777,6.517336,6.626638,11.745482,-7.024967,-19.968605,0.001016,0.682257,2.610991,0.403415,0.707654,3.904957,0.185712,-1.290228,3.183172
2023-07-25,20.165558,40.198592,55.568228,6.367699,6.609484,11.744209,-6.963836,-19.968605,0.06575,0.321903,2.941326,0.281467,0.277394,4.952305,0.609505,-1.443727,4.80577
2023-07-26,20.431431,40.1768,55.378183,6.371882,6.589915,11.745548,-6.757988,-19.968605,0.221256,0.106339,2.974439,-0.015544,0.026059,5.385445,-0.122162,-1.596403,5.845283
2023-07-27,18.975469,39.27621,54.529433,7.86334,6.887807,11.805845,-7.885243,-19.968605,-1.208956,-0.756846,1.45367,-0.642467,0.059282,3.597393,-0.546248,-0.09007,3.650166
2023-07-28,19.645703,40.651959,57.461068,8.041606,6.859766,11.774248,-7.366325,-19.968605,0.563338,-0.357597,2.012863,0.987784,1.014657,4.620585,1.897137,2.023943,5.28114
2023-07-31,19.905288,40.858536,57.783976,8.012589,6.740869,11.697736,-7.165346,-19.968605,0.216961,-0.141651,2.349049,0.146871,0.758112,4.320101,0.205071,2.043303,5.489301
2023-08-01,19.089553,40.483136,57.100869,8.064856,6.754162,11.708521,-7.796915,-19.968605,-0.680315,-0.887716,0.880052,-0.266509,0.210136,2.826692,-0.432938,1.00086,3.609927
2023-08-02,18.224062,38.538914,53.68629,8.49103,6.918184,11.728713,-8.467007,-19.968605,-0.726757,-1.835729,0.084437,-1.383954,-1.158274,1.32567,-2.173494,-1.050472,1.227195
2023-08-03,17.339819,38.18592,53.535277,8.847242,7.087418,11.721658,-9.151617,-19.968605,-0.747938,-1.374711,-0.41581,-0.254797,-0.770605,1.267705,-0.098261,-0.602485,1.310736
2023-08-04,17.513209,37.453525,52.98008,8.392542,7.082976,11.686958,-9.017373,-19.968605,0.147767,-1.790282,0.531188,-0.530007,-2.288396,1.529948,-0.361608,-2.86123,1.765638
2023-08-07,17.767205,38.693918,53.91671,8.398488,7.047795,11.686162,-8.820721,-19.968605,0.216143,-1.7911,0.873437,0.902409,-1.532858,2.718868,0.612256,-2.454046,2.511824
2023-08-08,17.758723,38.108868,52.706,8.351895,7.021783,11.664519,-8.827288,-19.968605,-0.007203,-1.117987,0.579285,-0.421828,-1.688178,2.056537,-0.786601,-2.807708,1.543968
2023-08-09,17.506018,37.136757,50.920943,8.123951,7.028594,11.655095,-9.02294,-19.968605,-0.214595,-0.605826,-0.233226,-0.703873,-1.008097,0.678443,-1.16895,-1.803164,-0.174613
2023-08-10,17.071123,37.171139,51.096596,7.538145,6.99546,11.660314,-9.359651,-19.968605,-0.370105,-0.227993,-1.477295,0.025071,-0.728228,-0.037609,0.116387,-1.588516,-1.208311
2023-08-11,17.012525,37.024408,50.072193,7.137153,6.988955,11.628822,-9.405019,-19.968605,-0.050053,-0.425813,-2.125893,-0.106969,-0.30519,-0.991594,-0.677979,-1.904886,-3.464068
2023-08-14,16.961737,37.812363,51.650256,7.122715,6.965901,11.619604,-9.444341,-19.968605,-0.043404,-0.68536,-1.934147,0.575048,-0.632552,-0.314106,1.051536,-1.465606,-2.23663
2023-08-15,16.12033,36.220505,49.920417,7.434253,7.112031,11.580153,-10.095786,-19.968605,-0.719386,-1.397544,-2.655241,-1.155091,-1.365814,-1.854735,-1.140677,-1.819682,-4.307254
2023-08-16,15.436746,35.191305,48.20004,7.314073,6.973931,11.594548,-10.62504,-19.968605,-0.588686,-1.771635,-3.67003,-0.75554,-1.417481,-3.322002,-1.147527,-1.798259,-6.217784
2023-08-17,14.910697,34.148587,46.465583,7.02135,6.996306,11.603039,-11.032324,-19.968605,-0.455703,-1.857233,-4.562553,-0.771291,-2.213843,-4.329084,-1.170349,-3.084995,-7.418647
2023-08-18,15.12777,34.128638,46.17798,7.141318,7.002064,11.583723,-10.864259,-19.968605,0.188905,-1.618274,-4.027877,-0.014871,-2.121745,-3.668265,-0.196362,-2.603379,-5.562428
2023-08-21,14.952974,35.051334,48.452564,7.025864,7.007306,11.584458,-10.999592,-19.968605,-0.151828,-1.726698,-4.343794,0.687919,-2.008874,-3.012756,1.556038,-2.098877,-3.789514
2023-08-22,15.043947,34.676234,48.543634,7.060116,7.009027,11.547658,-10.929157,-19.968605,0.07914,-0.928171,-4.265669,-0.277747,-1.131529,-3.693918,0.061346,-0.896854,-3.913879
2023-08-23,16.336582,36.163716,50.910063,8.392943,7.31446,11.537591,-9.928357,-19.968605,1.1236,0.784115,-3.207818,1.104488,0.728498,-2.870897,1.593086,1.843759,-2.930298
2023-08-24,15.585214,34.331228,48.082795,8.443432,7.284375,11.553533,-10.510091,-19.968605,-0.645857,0.593961,-4.074931,-1.345797,0.153992,-4.201151,-1.873478,1.14063,-4.681614
2023-08-25,15.947606,35.233661,49.476086,7.756825,7.293206,11.557241,-10.229515,-19.968605,0.313527,0.718583,-2.552448,0.671797,0.840659,-2.886888,0.940886,2.277878,-3.19448
2023-08-28,16.384813,36.080849,50.735183,7.574293,7.219075,11.522261,-9.891015,-19.968605,0.377073,1.247484,-2.738713,0.626462,0.779202,-3.24821,0.84234,1.564181,-4.249277
2023-08-29,17.559646,38.055151,53.359742,8.476048,7.458269,11.453681,-8.98142,-19.968605,1.009438,2.177783,-1.946236,1.450831,2.50778,-1.94425,1.741172,3.244006,-2.713176
2023-08-30,17.728073,38.584342,54.190673,8.233278,7.45719,11.443277,-8.851018,-19.968605,0.14327,1.197452,-1.12265,0.383318,1.78661,-1.294423,0.541818,2.192738,-1.73842
2023-08-31,17.544209,38.363031,54.36291,7.874803,7.404001,11.424555,-8.993372,-19.968605,-0.156178,1.687131,-0.552071,-0.159694,2.972714,-0.070163,0.111704,4.177921,0.546778
2023-09-01,17.335215,38.611964,54.328153,7.452848,7.383397,11.406616,-9.155182,-19.968605,-0.1778,1.195804,0.018067,0.179913,2.48083,0.364547,-0.022516,3.214518,0.622523
2023-09-05,16.360746,38.030601,54.208717,7.962878,7.574653,11.435381,-9.909648,-19.968605,-0.8305,-0.011769,-0.9602,-0.419418,1.43495,0.475137,-0.077391,2.294787,0.90674
2023-09-06,16.025927,37.068307,52.575662,7.94538,7.575614,11.434958,-10.168876,-19.968605,-0.287742,-1.30895,-1.464085,-0.69716,-0.71304,-1.124432,-1.05899,-0.505375,-0.764506
2023-09-07,16.246538,36.628144,51.215817,7.994203,7.564697,11.420184,-9.998072,-19.968605,0.190139,-1.262081,-1.266743,-0.321127,-1.417485,-1.023731,-0.891259,-1.938452,-0.869164
2023-09-08,16.378081,36.823061,51.3555,7.995133,7.472104,11.323131,-9.896227,-19.968605,0.113159,-0.992745,-0.938989,0.142662,-1.115129,-0.177195,0.092373,-1.957784,0.392159
2023-09-11,16.575437,37.742985,53.075211,7.936746,7.474978,11.324067,-9.743427,-19.968605,0.169582,-0.645362,-0.399303,0.672345,-0.622697,0.470079,1.136206,-0.799061,1.411978
2023-09-12,16.401753,36.958416,51.488362,7.949011,7.447112,11.301117,-9.877899,-19.968605,-0.148988,0.036149,-0.498238,-0.569589,-0.772868,0.007459,-1.036646,-1.758316,1.05331
2023-09-13,16.405549,37.128468,51.928074,7.949199,7.447108,11.291918,-9.87496,-19.968605,0.003261,0.327152,-0.451572,0.124163,0.048456,-0.443425,0.290262,-0.409065,0.292036
2023-09-14,16.886568,38.28445,53.16496,7.659285,7.492894,11.070297,-9.50254,-19.968605,0.413226,0.55024,0.681041,0.842992,1.212574,1.554658,0.814126,1.29632,2.246838
2023-09-15,16.344606,36.602965,50.77038,7.542901,7.3089,11.08054,-9.922144,-19.968605,-0.463664,-0.026583,0.806062,-1.215961,-0.146049,1.094236,-1.563399,-0.359452,1.830966
2023-09-18,16.44766,36.701495,50.791389,7.326214,7.303939,11.035835,-9.842356,-19.968605,0.088577,-0.107588,1.350342,0.072129,-0.746266,1.937656,0.013934,-1.481724,3.015249
2023-09-19,16.113084,36.407449,50.438891,7.409423,7.287477,11.034224,-10.101396,-19.968605,-0.287319,-0.245919,0.874117,-0.215101,-0.391778,1.737426,-0.233765,-0.678843,2.977846
2023-09-20,15.8331,35.125929,48.139549,7.445173,7.298639,11.034106,-10.318169,-19.968605,-0.24113,-0.490311,0.784814,-0.939479,-1.455421,0.110027,-1.528423,-2.497527,-0.106615
2023-09-21,14.195646,32.909737,45.443285,8.977739,7.769106,11.07899,-11.585941,-19.968605,-1.413632,-2.31717,-0.707958,-1.640093,-3.938506,-1.252319,-1.820084,-5.131736,-1.988044
2023-09-22,14.292317,32.60463,45.309424,7.95315,7.759008,11.066445,-11.511094,-19.968605,0.084654,-1.768851,-1.746904,-0.22956,-2.952105,-2.586367,-0.092037,-3.660374,-3.673167
2023-09-25,13.861471,33.138107,45.96395,7.765794,7.77615,11.030203,-11.84467,-19.968605,-0.376968,-2.234396,-1.478016,0.402307,-2.621927,-0.838263,0.450436,-3.223872,-1.349253
2023-09-26,12.71221,31.176379,43.679463,8.277042,7.978848,11.029399,-12.734466,-19.968605,-1.00935,-2.956427,-2.800893,-1.473453,-3.88028,-2.983513,-1.565104,-4.555211,-3.855243
2023-09-27,12.138557,31.206459,44.001049,8.156759,8.02743,10.942479,-13.178607,-19.968605,-0.508954,-3.224251,-3.686921,0.022931,-2.917869,-3.587044,0.223822,-2.802966,-4.473761
2023-09-28,12.32706,31.979682,45.193618,7.064187,8.040832,10.923807,-13.032662,-19.968605,0.168098,-1.64252,-4.528261,0.589317,-0.688458,-4.448557,0.828167,-0.154715,-5.386766
2023-09-29,12.042193,31.622072,45.392031,6.942866,7.858961,10.743375,-13.253215,-19.968605,-0.253604,-1.980779,-4.925135,-0.270958,-0.729856,-5.102833,0.136654,0.073975,-5.79193
2023-10-02,10.904303,31.632519,46.364835,7.441075,8.070766,10.703852,-14.134208,-19.968605,-1.015591,-2.619402,-5.784549,0.007937,-1.124226,-4.935203,0.669091,0.292629,-5.234544
2023-10-03,9.77735,29.823352,43.633922,7.857509,8.272044,10.729264,-15.006732,-19.968605,-1.016149,-2.626201,-6.622898,-1.374407,-1.02518,-6.489523,-1.865826,-0.008092,-7.077854
2023-10-04,10.470808,30.876187,45.575589,8.271378,8.283507,10.57178,-14.469834,-19.968605,0.631695,-1.485551,-5.160703,0.810975,-0.237136,-5.25913,1.351816,1.119902,-5.648646
2023-10-05,10.422509,30.705521,45.397637,8.298916,8.283634,10.445322,-14.507228,-19.968605,-0.043721,-1.69737,-4.916682,-0.130403,-0.956856,-4.692373,-0.12224,0.169495,-4.711896
2023-10-06,10.852512,32.249793,47.723917,8.454533,8.304964,10.43043,-14.174306,-19.968605,0.389416,-1.05435,-4.717404,1.181489,0.495591,-3.189757,1.599943,1.632784,-2.220694
2023-10-09,12.102793,33.083476,48.305739,9.616275,8.546422,10.443002,-13.206297,-19.968605,1.127877,1.089119,-3.702686,0.630385,1.11804,-2.702034,0.393858,1.357552,-1.919209
2023-10-10,12.41638,33.776574,49.170213,9.673598,8.358127,10.303445,-12.963507,-19.968605,0.279732,2.385,-3.592535,0.520799,3.013246,-2.85358,0.5829,3.806277,-2.472515
2023-10-11,13.295578,34.350878,50.235301,10.222503,8.427076,10.294746,-12.282803,-19.968605,0.78209,2.535395,-2.661457,0.429301,2.631572,-1.854691,0.714009,3.16847,-0.72186
2023-10-12,12.116214,33.511664,49.295374,10.684736,8.637345,10.35011,-13.195906,-19.968605,-1.040962,1.538154,-3.70568,-0.624643,2.137331,-2.603497,-0.625637,2.665073,-1.637759
