Date,Portfolio_CumReturn,SP500_CumReturn,NASDAQ_CumReturn,Vol_Daily,Vol_Weekly,Vol_Monthly,Drawdown_Current,Drawdown_Max,Return_Port_Daily,Return_Port_Weekly,Return_Port_Monthly,Return_SP_Weekly,Return_SP_Monthly,Return_NASDAQ_Weekly,Return_NASDAQ_Monthly,Sharpe_Monthly_Rolling
2023-02-10,45.4,85.28,74.01,49.18,40.13,31.09,-54.39,-66.74,-0.77,-5.68,-4.52,-1.11,2.97,-2.41,5.19,-1.635
2023-02-11,45.86,85.28,74.01,49.19,43.05,31.3,-53.92,-66.74,1.01,-3.91,-3.98,-0.5,2.97,-1.42,5.19,-1.406
2023-02-12,45.69,85.28,74.01,49.19,34.91,31.31,-54.1,-66.74,-0.38,-6.34,-4.1,-1.77,2.97,-3.27,5.19,-1.454
2023-02-13,45.73,86.26,75.11,48.94,36.18,31.06,-54.06,-66.74,0.09,-4.93,-4.91,0.47,2.92,-0.16,4.64,-1.794
2023-02-14,46.6,86.23,75.54,48.97,17.15,31.63,-53.19,-66.74,1.89,1.84,-1.84,1.34,2.97,1.45,5.52,-0.551
2023-02-15,50.97,86.47,76.24,49.79,63.56,45.12,-48.79,-66.74,9.39,12.27,5.15,1.4,3.27,3.01,6.69,1.546
2023-02-16,49.54,85.28,74.88,49.87,73.81,46.34,-50.23,-66.74,-2.82,8.01,2.56,-0.0,0.74,1.18,2.98,0.872
2023-02-17,51.51,85.04,74.45,49.92,72.81,48.2,-48.25,-66.74,3.99,12.75,6.44,-0.28,0.21,0.59,1.42,1.781
2023-02-18,51.67,85.04,74.45,49.86,72.37,48.16,-48.09,-66.74,0.31,12.99,6.99,-1.41,0.21,-0.88,1.42,1.911
2023-02-19,51.02,85.04,74.45,49.55,77.5,47.31,-48.75,-66.74,-1.27,9.48,2.33,-1.38,0.21,-1.45,1.42,0.804
2023-02-20,52.07,85.04,74.45,46.92,42.57,45.3,-47.69,-66.74,2.06,2.14,8.71,-1.65,1.53,-2.35,3.45,2.426
2023-02-21,51.24,83.34,72.59,46.93,37.16,45.71,-48.52,-66.74,-1.58,3.44,5.61,-2.28,-1.94,-3.07,-0.8,1.646
2023-02-22,50.72,83.21,72.68,46.92,23.87,45.17,-49.04,-66.74,-1.01,-1.53,1.96,-2.16,-3.11,-2.38,-2.62,0.725
2023-02-23,50.22,83.65,73.2,45.89,23.57,45.15,-49.55,-66.74,-1.0,-2.82,2.03,-1.64,-4.01,-1.67,-5.0,0.742
2023-02-24,48.65,82.77,71.97,46.01,29.93,46.55,-51.13,-66.74,-3.13,-4.64,-1.07,-2.67,-4.02,-3.33,-5.1,-0.062
2023-02-25,48.6,82.77,71.97,45.44,17.79,46.52,-51.17,-66.74,-0.1,-6.66,-0.67,-2.67,-4.02,-3.33,-5.1,0.042
2023-02-26,49.41,82.77,71.97,44.76,27.54,46.46,-50.36,-66.74,1.66,-3.58,2.64,-0.68,-4.02,-0.85,-5.1,0.889
2023-02-27,49.33,83.02,72.43,44.76,27.62,46.33,-50.44,-66.74,-0.16,-2.75,3.35,-0.22,-3.13,-0.35,-3.54,1.07
2023-02-28,48.54,82.77,72.35,44.79,28.55,46.12,-51.23,-66.74,-1.6,-3.34,-0.5,-1.05,-4.66,-1.16,-5.43,0.083
2023-03-01,49.59,82.38,71.87,44.69,24.12,46.39,-50.18,-66.74,2.16,1.93,3.08,-0.47,-4.04,-0.14,-4.46,1.001
2023-03-02,49.23,83.0,72.4,44.37,25.3,42.76,-50.54,-66.74,-0.72,1.29,7.59,0.28,-2.45,0.6,-2.77,2.254
2023-03-03,46.89,84.34,73.83,44.62,39.75,46.19,-52.89,-66.74,-4.74,-5.09,3.29,1.9,-1.1,2.58,-0.25,1.055
2023-03-04,46.88,84.34,73.83,44.61,39.93,46.1,-52.91,-66.74,-0.04,-4.97,2.21,1.59,-1.1,1.94,-0.25,0.782
2023-03-05,47.05,84.34,73.83,44.55,40.47,46.06,-52.73,-66.74,0.37,-3.08,2.97,1.9,-1.1,2.04,-0.25,0.977
2023-03-06,47.04,84.4,73.74,44.53,33.49,46.07,-52.75,-66.74,-0.03,-5.15,2.85,2.46,-2.15,2.6,-1.82,0.946
2023-03-07,46.6,83.11,72.83,44.48,33.4,45.78,-53.19,-66.74,-0.94,-5.35,-0.0,0.13,-3.62,0.59,-3.59,0.211
2023-03-08,45.54,83.23,73.11,44.53,16.72,31.27,-54.24,-66.74,-2.26,-2.88,-10.65,-1.33,-3.75,-0.97,-4.1,-4.162
2023-03-09,42.7,81.69,71.61,44.95,42.38,36.29,-57.1,-66.74,-6.24,-8.9,-13.8,-3.15,-4.21,-3.0,-4.36,-4.718
2023-03-10,42.33,80.51,70.35,44.88,39.16,32.08,-57.47,-66.74,-0.86,-10.02,-17.82,-4.55,-5.33,-4.71,-5.5,-7.153
2023-03-11,43.27,80.51,70.35,44.93,48.55,33.62,-56.53,-66.74,2.21,-8.01,-16.27,-4.61,-5.33,-4.6,-5.5,-6.148
2023-03-12,46.48,80.51,70.35,45.53,81.22,44.03,-53.31,-66.74,7.42,-0.25,-8.89,-3.13,-5.33,-3.39,-5.5,-2.324
2023-03-13,50.74,80.39,70.67,46.18,99.28,54.66,-49.02,-66.74,9.18,11.42,-2.54,-3.41,-5.47,-3.34,-5.08,-0.31
2023-03-14,51.89,81.71,72.18,46.23,65.63,54.95,-47.87,-66.74,2.27,21.52,1.27,0.02,-1.95,0.79,-0.56,0.532
2023-03-15,51.12,81.14,72.22,46.23,68.69,55.1,-48.65,-66.74,-1.5,20.75,0.77,0.79,-2.48,2.65,-0.63,0.425
2023-03-16,52.54,82.57,74.01,46.01,67.91,55.7,-47.22,-66.74,2.78,21.42,4.62,2.56,-1.3,5.19,1.09,1.234
2023-03-17,57.51,81.66,73.46,46.95,75.46,62.66,-42.22,-66.74,9.46,23.73,18.22,1.43,-1.35,4.41,2.07,3.508
2023-03-18,56.55,81.66,73.46,46.98,71.75,63.2,-43.19,-66.74,-1.67,11.44,16.36,1.58,-1.35,3.95,2.07,3.18
2023-03-19,58.8,81.66,73.46,47.01,72.77,64.1,-40.93,-66.74,3.98,13.31,19.0,-0.07,-1.35,1.77,2.07,3.568
2023-03-20,58.23,82.38,73.74,46.81,70.97,64.33,-41.5,-66.74,-0.97,13.91,18.04,1.53,-0.77,2.11,1.82,3.405
2023-03-21,59.09,83.45,74.91,46.7,71.5,63.73,-40.64,-66.74,1.47,12.47,21.72,1.08,0.82,1.22,3.53,4.015
2023-03-22,57.26,82.08,73.71,46.61,44.34,65.11,-42.47,-66.74,-3.08,-0.42,15.48,0.52,-0.36,0.34,2.55,2.964
2023-03-23,59.42,82.32,74.45,46.72,48.43,65.67,-40.31,-66.74,3.76,5.07,20.7,0.82,-0.82,1.35,2.83,3.758
2023-03-24,57.65,82.79,74.68,46.81,46.89,63.99,-42.08,-66.74,-2.97,-1.95,22.94,1.39,-1.85,1.66,1.15,4.19
2023-03-25,57.66,82.79,74.68,46.78,46.6,63.98,-42.07,-66.74,0.01,-0.98,23.0,0.49,-1.85,1.27,1.15,4.199
2023-03-26,58.7,82.79,74.68,46.77,47.42,63.98,-41.02,-66.74,1.82,-0.64,24.78,-0.8,-1.85,-0.3,1.15,4.471
2023-03-27,56.91,82.92,74.33,46.17,47.3,65.51,-42.82,-66.74,-3.05,-0.61,21.0,1.03,-1.75,0.85,0.8,3.812
2023-03-28,57.18,82.79,74.0,46.01,34.48,65.17,-42.55,-66.74,0.47,-3.76,22.72,0.57,-0.38,-0.61,1.61,4.091
2023-03-29,59.45,83.97,75.33,46.16,40.85,64.74,-40.28,-66.74,3.96,3.11,30.53,1.43,0.9,0.87,3.03,5.271
2023-03-30,58.79,84.45,75.88,46.18,42.67,59.38,-40.94,-66.74,-1.11,1.96,37.67,2.01,3.38,1.6,5.95,6.784
2023-03-31,59.72,85.67,77.19,46.15,42.22,58.7,-40.0,-66.74,1.59,1.73,41.07,3.48,6.41,3.37,9.72,7.363
2023-04-01,59.58,85.67,77.19,46.14,31.11,59.05,-40.14,-66.74,-0.24,4.68,37.7,3.31,6.41,3.85,9.72,6.823
2023-04-02,59.13,85.67,77.19,46.14,33.37,55.58,-40.59,-66.74,-0.75,3.41,27.23,3.48,6.41,4.32,9.72,5.486
2023-04-03,58.28,85.99,76.99,45.82,18.96,48.07,-41.45,-66.74,-1.45,-1.97,14.85,2.4,6.97,2.21,8.94,3.69
2023-04-04,59.07,85.49,76.59,45.83,21.05,47.8,-40.66,-66.74,1.36,0.48,13.83,1.23,4.63,0.94,6.11,3.483
2023-04-05,59.09,85.28,75.77,45.16,16.56,47.22,-40.64,-66.74,0.04,-1.06,15.6,-0.46,5.1,-1.84,4.92,3.915
2023-04-06,58.81,85.58,76.35,44.99,16.67,46.79,-40.92,-66.74,-0.47,-1.29,11.94,-0.1,3.65,-1.1,3.16,3.117
2023-04-07,58.56,85.58,76.35,45.0,16.22,33.89,-41.17,-66.74,-0.42,-0.97,1.83,-0.1,4.81,-1.1,3.93,0.803
2023-04-08,58.61,85.58,76.35,44.99,11.75,33.27,-41.12,-66.74,0.08,0.57,3.64,-0.47,4.81,-0.83,3.93,1.449
2023-04-09,59.41,85.58,76.35,44.98,11.88,30.66,-40.31,-66.74,1.38,0.59,1.05,0.11,4.81,-0.32,3.93,0.554
2023-04-10,62.18,85.67,76.32,45.21,34.2,34.25,-37.53,-66.74,4.66,5.23,6.79,0.46,3.99,0.73,3.5,2.468
2023-04-11,63.4,85.66,75.99,45.22,31.66,34.5,-36.3,-66.74,1.96,7.81,7.31,0.1,2.65,-0.46,1.45,2.621
2023-04-12,63.2,85.31,75.35,45.22,31.27,32.28,-36.5,-66.74,-0.32,7.93,10.37,-0.32,3.94,-1.31,2.22,3.829
2023-04-13,63.75,86.44,76.84,45.21,29.38,30.07,-35.96,-66.74,0.86,8.77,7.29,1.0,5.0,0.65,3.21,2.954
2023-04-14,63.93,86.26,76.57,45.13,31.12,27.55,-35.77,-66.74,0.28,7.6,10.88,0.79,4.2,0.29,2.53,4.641
2023-04-15,63.58,86.26,76.57,45.1,16.02,27.74,-36.13,-66.74,-0.55,2.24,10.27,0.69,4.2,0.32,2.53,4.369
2023-04-16,63.57,86.26,76.57,45.1,8.74,27.35,-36.13,-66.74,-0.01,0.27,8.29,0.7,4.2,0.76,2.53,3.63
2023-04-17,61.75,86.55,76.79,45.12,22.9,27.07,-37.97,-66.74,-2.87,-2.3,8.49,1.45,4.37,1.91,3.3,3.748
2023-04-18,63.74,86.62,76.76,45.14,34.68,28.8,-35.96,-66.74,3.23,-0.0,11.48,0.21,4.62,-0.11,3.73,4.674
2023-04-19,60.44,86.61,76.79,45.34,50.24,32.29,-39.28,-66.74,-5.18,-5.46,1.67,0.41,3.15,0.28,1.94,0.771
2023-04-20,59.23,86.1,76.17,45.39,50.34,32.85,-40.49,-66.74,-2.0,-6.84,0.76,-0.19,1.95,-0.53,0.38,0.433
2023-04-21,57.2,86.18,76.25,45.49,50.4,34.47,-42.53,-66.74,-3.43,-10.02,-4.22,-0.1,0.59,-0.42,-1.22,-1.335
2023-04-22,58.33,86.18,76.25,45.53,56.79,35.27,-41.39,-66.74,1.98,-5.53,-2.09,-0.43,0.59,-0.7,-1.22,-0.549
2023-04-23,57.86,86.18,76.25,45.53,43.01,35.29,-41.87,-66.74,-0.81,-9.23,-2.16,-0.51,0.59,-0.67,-1.22,-0.572
2023-04-24,57.72,86.25,76.03,45.53,32.11,34.94,-42.01,-66.74,-0.24,-4.5,-0.95,-0.42,0.3,-0.99,-1.25,-0.162
2023-04-25,59.36,84.89,74.52,45.6,39.26,36.04,-40.36,-66.74,2.84,0.22,0.5,-1.41,-0.71,-2.16,-2.7,0.337
2023-04-26,59.6,84.56,74.87,45.53,24.33,36.06,-40.12,-66.74,0.41,4.2,0.87,-1.88,-0.84,-1.81,-1.19,0.46
2023-04-27,61.81,86.21,76.69,45.67,31.44,38.11,-37.91,-66.74,3.7,5.95,5.1,0.04,0.74,0.58,0.45,1.749
2023-04-28,61.53,86.93,77.22,44.51,30.07,38.12,-38.19,-66.74,-0.45,6.34,5.06,0.87,1.57,1.28,1.15,1.739
2023-04-29,61.33,86.93,77.22,44.5,30.31,38.17,-38.38,-66.74,-0.31,6.26,4.65,0.78,1.57,1.57,1.15,1.614
2023-04-30,61.38,86.93,77.22,44.47,27.29,37.95,-38.34,-66.74,0.07,3.4,3.3,2.4,1.57,3.62,1.15,1.209
2023-05-01,58.91,86.89,77.13,44.66,43.44,36.95,-40.82,-66.74,-4.02,-1.17,-5.27,2.76,1.43,3.02,1.06,-1.577
2023-05-02,60.14,85.89,76.3,44.7,35.06,37.05,-39.58,-66.74,2.1,-2.69,-5.14,-0.38,0.26,-0.51,0.4,-1.53
2023-05-03,60.83,85.29,75.95,44.7,37.02,37.34,-38.89,-66.74,1.14,-1.14,-3.76,-1.89,-0.03,-1.65,0.8,-1.051
2023-05-04,60.49,84.67,75.58,44.7,37.1,37.18,-39.22,-66.74,-0.55,-1.37,-5.1,-2.6,-2.05,-2.13,-1.64,-1.51
2023-05-05,61.93,86.23,77.28,44.3,41.71,38.23,-37.78,-66.74,2.38,0.91,-3.12,-0.8,-0.03,0.07,0.92,-0.811
2023-05-06,60.61,86.23,77.28,44.34,30.2,38.84,-39.1,-66.74,-2.13,2.89,-4.66,-0.76,-0.03,0.19,0.92,-1.287
2023-05-07,59.67,86.23,77.28,44.31,29.82,39.12,-40.05,-66.74,-1.56,-0.79,-6.14,0.4,-0.03,1.28,0.92,-1.753
2023-05-08,58.08,86.27,77.41,44.28,31.73,38.96,-41.65,-66.74,-2.67,-4.52,-5.95,1.16,-0.32,1.93,0.82,-1.699
2023-05-09,58.0,85.88,76.93,44.2,32.16,36.84,-41.73,-66.74,-0.13,-4.12,-9.01,1.43,-0.86,1.78,0.22,-2.892
2023-05-10,57.92,86.26,77.73,44.19,18.4,32.52,-41.81,-66.74,-0.13,-6.48,-4.17,0.03,-0.41,0.58,1.23,-1.414
2023-05-11,56.62,86.12,77.87,44.26,18.74,32.7,-43.12,-66.74,-2.25,-6.59,-4.41,-0.14,0.02,0.76,2.23,-1.497
2023-05-12,56.21,85.98,77.59,44.26,19.08,30.6,-43.53,-66.74,-0.73,-5.8,-1.73,-0.29,-0.23,0.4,1.76,-0.538
2023-05-13,56.17,85.98,77.59,44.25,14.69,29.69,-43.57,-66.74,-0.08,-3.29,-3.72,-0.34,-0.23,0.23,1.76,-1.388
2023-05-14,56.47,85.98,77.59,44.25,16.86,29.69,-43.26,-66.74,0.55,-2.63,-2.39,0.12,-0.23,0.86,1.76,-0.838
2023-05-15,57.02,86.23,78.1,44.24,20.02,29.91,-42.71,-66.74,0.97,-1.55,-1.21,-0.03,-0.02,0.48,2.72,-0.345
2023-05-16,56.7,85.68,77.96,43.95,11.51,28.04,-43.04,-66.74,-0.57,0.13,-4.49,-0.5,0.94,0.12,4.61,-1.83
2023-05-17,57.46,86.7,78.95,43.91,12.3,28.48,-42.28,-66.74,1.34,2.22,-3.6,0.84,2.53,1.76,5.45,-1.409
2023-05-18,56.27,87.52,80.14,43.97,21.93,25.49,-43.47,-66.74,-2.07,0.18,-8.96,1.79,1.52,3.29,4.5,-4.288
2023-05-19,56.39,87.4,79.95,42.7,21.58,25.59,-43.35,-66.74,0.22,-0.15,-8.35,1.65,0.54,3.04,3.53,-3.958
2023-05-20,56.89,87.4,79.95,42.69,21.34,25.98,-42.84,-66.74,0.89,-0.23,-7.24,1.35,0.54,2.37,3.53,-3.343
2023-05-21,56.1,87.4,79.95,42.71,23.31,26.17,-43.64,-66.74,-1.39,-1.05,-8.59,2.0,0.54,2.55,3.53,-3.985
2023-05-22,56.31,87.41,80.34,42.63,20.05,22.74,-43.43,-66.74,0.36,-2.0,-4.42,0.81,0.59,1.76,4.16,-2.272
2023-05-23,57.09,86.43,79.33,41.6,16.64,21.96,-42.64,-66.74,1.39,1.47,-5.07,-1.25,0.63,-1.01,3.97,-2.736
2023-05-24,55.22,85.8,78.85,41.74,30.42,23.72,-44.52,-66.74,-3.27,-2.07,-9.21,-1.83,0.6,-1.37,3.82,-4.763
2023-05-25,55.52,86.55,80.2,41.64,29.57,23.96,-44.22,-66.74,0.54,-2.41,-8.22,-0.97,2.22,0.32,6.11,-4.172
2023-05-26,56.03,87.68,81.95,41.65,29.61,22.31,-43.71,-66.74,0.92,-0.13,-9.53,0.32,1.67,2.51,6.05,-5.269
2023-05-27,56.34,87.68,81.95,41.62,29.8,21.71,-43.39,-66.74,0.56,0.06,-7.04,0.31,1.67,2.0,6.05,-3.926
2023-05-28,58.9,87.68,81.95,41.69,43.86,27.0,-40.83,-66.74,4.53,3.16,-1.3,1.44,1.67,3.31,6.05,-0.452
2023-05-29,58.18,87.68,81.95,41.71,33.43,25.65,-41.55,-66.74,-1.21,5.36,0.19,2.19,1.63,3.94,5.86,0.209
2023-05-30,58.09,87.68,82.22,41.56,34.47,25.66,-41.64,-66.74,-0.16,4.63,0.16,1.31,2.1,2.51,6.88,0.195
2023-05-31,57.08,87.14,81.7,41.55,39.35,26.37,-42.65,-66.74,-1.74,1.87,-1.46,-0.61,1.02,-0.31,5.11,-0.542
2023-06-01,56.24,88.0,82.75,41.34,41.4,25.69,-43.5,-66.74,-1.47,-0.18,-0.67,0.37,2.19,0.97,6.27,-0.192
2023-06-02,57.14,89.28,83.63,41.36,21.7,26.14,-42.59,-66.74,1.6,-2.98,1.66,1.83,3.84,2.04,7.78,0.879
2023-06-03,56.78,89.28,83.63,41.32,21.05,26.26,-42.96,-66.74,-0.64,-2.42,1.09,1.83,3.84,2.04,7.78,0.618
2023-06-04,56.87,89.28,83.63,41.31,21.48,26.2,-42.87,-66.74,0.16,-2.11,0.7,1.83,3.84,1.72,7.78,0.444
2023-06-05,54.02,89.1,83.56,41.58,39.31,31.25,-45.73,-66.74,-5.01,-5.36,-5.27,2.25,3.32,2.27,6.99,-1.926
2023-06-06,57.12,89.31,83.85,41.95,61.67,37.44,-42.61,-66.74,5.74,1.56,0.75,1.49,4.23,1.34,7.56,0.416
2023-06-07,55.25,88.97,82.77,42.06,65.17,38.84,-44.49,-66.74,-3.28,-3.32,-3.84,-0.35,2.61,-1.03,4.83,-1.025
2023-06-08,55.59,89.52,83.61,42.06,65.73,38.29,-44.15,-66.74,0.62,-2.09,-1.21,0.27,2.28,-0.02,4.33,-0.199
2023-06-09,55.53,89.62,83.74,42.05,65.63,38.28,-44.21,-66.74,-0.11,-2.36,-1.52,0.39,2.55,0.14,4.75,-0.3
2023-06-10,54.21,89.62,83.74,42.12,55.93,38.94,-45.54,-66.74,-2.38,0.35,-4.71,0.59,2.55,0.22,4.75,-1.301
2023-06-11,54.4,89.62,83.74,42.09,27.83,38.74,-45.35,-66.74,0.34,-4.77,-3.04,0.35,2.55,-0.13,4.75,-0.772
2023-06-12,54.32,90.46,85.03,41.99,18.81,38.7,-45.43,-66.74,-0.15,-1.68,-3.53,1.67,3.49,2.72,5.83,-0.931
2023-06-13,54.35,91.09,85.73,41.85,17.41,38.3,-45.39,-66.74,0.06,-2.22,-4.8,1.75,5.39,2.53,8.07,-1.358
2023-06-14,52.69,91.16,86.06,41.96,24.86,38.1,-47.07,-66.74,-3.06,-5.12,-4.6,1.72,6.25,2.77,9.15,-1.299
2023-06-15,53.63,92.27,87.05,41.98,28.13,38.65,-46.12,-66.74,1.8,-1.06,-3.4,2.95,6.61,3.95,8.54,-0.889
2023-06-16,55.21,91.93,86.46,42.01,36.17,39.96,-44.53,-66.74,2.94,1.49,-1.47,2.58,4.85,3.25,5.5,-0.254
2023-06-17,55.59,91.93,86.46,42.01,35.98,39.99,-44.15,-66.74,0.7,2.35,-1.33,1.63,4.85,1.69,5.5,-0.213
2023-06-18,55.23,91.93,86.46,42.02,36.87,36.4,-44.52,-66.74,-0.66,1.61,-6.23,0.93,4.85,0.86,5.5,-1.944
2023-06-19,56.31,91.93,86.46,42.02,21.8,37.03,-43.43,-66.74,1.95,6.87,-3.23,0.85,4.85,0.46,5.5,-0.886
2023-06-20,59.4,91.5,86.32,42.35,37.1,41.85,-40.32,-66.74,5.5,10.76,2.26,-0.84,4.36,-0.84,4.99,0.838
2023-06-21,62.97,91.02,85.28,42.74,46.67,45.86,-36.74,-66.74,6.0,14.05,10.31,-1.0,4.45,-1.37,4.38,2.791
2023-06-22,62.73,91.35,86.09,42.74,50.09,45.43,-36.98,-66.74,-0.38,12.83,11.53,-0.63,3.81,-0.43,4.04,3.104
2023-06-23,64.37,90.66,85.22,42.79,41.88,45.86,-35.33,-66.74,2.62,16.55,12.65,-1.39,1.54,-1.44,1.9,3.341
2023-06-24,64.06,90.66,85.22,42.79,49.14,45.8,-35.64,-66.74,-0.48,13.77,12.83,-1.39,1.54,-1.44,1.9,3.388
2023-06-25,63.92,90.66,85.22,42.78,44.86,45.87,-35.78,-66.74,-0.22,7.6,12.39,-0.92,1.54,-1.28,1.9,3.281
2023-06-26,63.48,90.25,84.23,42.77,21.89,41.44,-36.23,-66.74,-0.69,0.81,17.51,-0.84,1.29,-1.23,0.8,4.885
2023-06-27,64.35,91.28,85.62,42.77,22.65,37.46,-35.35,-66.74,1.38,2.59,12.66,-0.08,2.21,-0.55,2.1,4.007
2023-06-28,63.09,91.25,85.85,42.8,18.98,35.99,-36.61,-66.74,-1.96,-1.98,14.2,0.66,2.56,0.74,3.72,4.609
2023-06-29,63.84,91.66,85.84,42.81,21.99,36.04,-35.86,-66.74,1.19,-0.34,14.85,1.11,2.39,0.73,2.67,4.795
2023-06-30,63.91,92.78,87.08,42.81,21.96,35.99,-35.79,-66.74,0.1,-0.01,15.09,2.35,3.52,2.19,3.99,4.872
2023-07-01,64.15,92.78,87.08,42.81,21.12,34.25,-35.55,-66.74,0.37,1.05,18.33,2.81,3.52,3.39,3.99,6.081
2023-07-02,64.21,92.78,87.08,42.78,18.48,34.3,-35.49,-66.74,0.1,-0.22,18.04,1.64,3.52,1.71,3.99,5.986
2023-07-03,65.34,92.89,87.27,42.78,11.69,34.26,-34.36,-66.74,1.75,3.56,20.28,1.8,2.69,1.66,2.64,6.657
2023-07-04,64.54,92.89,87.27,42.65,16.75,34.94,-35.16,-66.74,-1.22,1.09,18.75,1.35,1.98,1.66,1.79,6.089
2023-07-05,63.99,92.71,87.11,42.54,18.47,32.58,-35.71,-66.74,-0.86,0.12,21.45,-0.08,1.7,0.03,1.21,7.342
2023-07-06,62.72,91.97,86.4,42.52,22.78,33.95,-36.99,-66.74,-1.98,-2.23,16.94,-0.87,-0.32,-0.79,-0.75,5.711
2023-07-07,63.63,91.71,86.28,42.52,26.5,33.13,-36.08,-66.74,1.45,-0.91,15.25,-1.16,-0.24,-0.92,-0.21,5.312
2023-07-08,63.52,91.71,86.28,42.51,20.59,33.26,-36.18,-66.74,-0.16,-2.77,14.27,-1.27,-0.24,-1.13,-0.21,4.981
2023-07-09,63.27,91.71,86.28,42.51,19.73,33.15,-36.44,-66.74,-0.4,-1.97,14.56,-1.27,-0.24,-1.13,-0.21,5.092
2023-07-10,63.78,91.93,86.44,42.5,20.76,32.82,-35.92,-66.74,0.81,-0.33,13.27,-0.84,-0.0,-0.77,-0.03,4.722
2023-07-11,64.21,92.55,86.91,42.5,11.96,27.62,-35.49,-66.74,0.68,2.38,8.1,0.63,1.15,0.6,0.68,3.517
2023-07-12,63.73,93.24,87.91,42.48,10.8,18.83,-35.97,-66.74,-0.75,0.16,1.21,1.66,2.44,1.89,3.09,0.858
2023-07-13,66.01,94.03,89.3,42.61,26.93,22.3,-33.69,-66.74,3.57,3.91,5.23,2.53,2.92,3.5,3.73,2.85
2023-07-14,63.61,93.93,89.14,42.55,41.6,24.36,-36.09,-66.74,-3.63,0.54,-1.18,2.42,3.61,3.32,4.6,-0.467
2023-07-15,63.53,93.93,89.14,42.55,41.18,24.31,-36.17,-66.74,-0.13,-0.39,-0.83,2.17,3.61,3.13,4.6,-0.294
2023-07-16,63.43,93.93,89.14,42.51,40.67,24.3,-36.27,-66.74,-0.15,-1.21,-0.76,1.49,3.61,2.57,4.6,-0.26
2023-07-17,63.22,94.29,89.97,42.48,40.44,24.21,-36.49,-66.74,-0.34,-0.81,-0.41,1.13,4.48,2.34,6.82,-0.09
2023-07-18,62.61,94.96,90.66,41.24,23.56,23.88,-37.1,-66.74,-0.96,-5.15,-2.71,1.0,4.03,1.52,5.89,-1.266
2023-07-19,62.73,95.19,90.69,38.56,6.77,22.93,-36.98,-66.74,0.19,-1.39,-0.57,1.34,4.31,1.73,5.64,-0.191
2023-07-20,62.47,94.54,88.82,37.11,6.67,22.53,-37.23,-66.74,-0.41,-1.66,-2.15,0.65,3.15,-0.36,3.47,-1.047
2023-07-21,62.72,94.57,88.63,36.95,8.48,22.59,-36.99,-66.74,0.39,-1.13,-1.87,0.69,1.93,-0.57,1.78,-0.892
2023-07-22,62.43,94.57,88.63,36.92,8.62,22.56,-37.28,-66.74,-0.46,-1.24,-2.67,0.3,1.93,-1.49,1.78,-1.334
2023-07-23,63.09,94.57,88.63,36.82,9.89,22.92,-36.62,-66.74,1.05,0.76,-1.75,-0.41,1.93,-2.24,1.78,-0.816
2023-07-24,61.18,94.96,88.8,36.94,24.52,24.06,-38.53,-66.74,-3.02,-2.46,-6.35,-0.24,2.22,-2.08,1.75,-3.154
2023-07-25,61.29,95.22,89.34,36.91,24.98,23.87,-38.42,-66.74,0.17,-1.9,-5.04,0.72,2.51,0.58,2.37,-2.481
2023-07-26,61.56,95.21,89.23,36.88,25.07,23.87,-38.16,-66.74,0.44,-1.85,-3.8,0.67,2.7,0.67,2.43,-1.831
2023-07-27,61.26,94.6,88.74,36.89,25.08,22.99,-38.46,-66.74,-0.49,-1.88,-2.34,0.02,2.85,0.12,2.71,-1.123
2023-07-28,61.48,95.53,90.42,36.89,23.04,22.37,-38.23,-66.74,0.37,-2.54,-3.37,1.01,4.17,2.02,4.8,-1.732
2023-07-29,61.56,95.53,90.42,36.89,5.83,22.39,-38.15,-66.74,0.13,0.62,-3.09,0.61,4.17,1.83,4.8,-1.573
2023-07-30,61.39,95.53,90.42,36.79,6.44,22.37,-38.32,-66.74,-0.28,0.16,-2.97,0.32,4.17,1.22,4.8,-1.509
2023-07-31,61.3,95.67,90.61,36.64,5.39,22.11,-38.42,-66.74,-0.15,-0.43,-3.89,0.49,4.07,1.55,4.83,-2.048
2023-08-01,62.23,95.42,90.22,36.59,11.43,22.71,-37.48,-66.74,1.52,1.59,-3.09,0.87,3.1,1.66,3.8,-1.547
2023-08-02,61.13,94.1,88.26,36.57,18.61,23.32,-38.58,-66.74,-1.76,-0.57,-4.08,-1.5,0.92,-2.4,0.39,-2.029
2023-08-03,61.19,93.86,88.17,36.57,18.58,18.97,-38.53,-66.74,0.09,-0.61,-7.3,-1.75,-0.18,-2.49,-1.26,-4.694
2023-08-04,60.97,93.36,87.85,36.56,18.64,14.77,-38.75,-66.74,-0.36,-0.69,-4.15,-2.27,-0.61,-2.85,-1.45,-3.371
2023-08-05,60.9,93.36,87.85,36.56,18.64,14.77,-38.81,-66.74,-0.11,-0.64,-4.14,-2.42,-0.61,-3.04,-1.45,-3.358
2023-08-06,60.9,93.36,87.85,36.56,12.16,14.79,-38.82,-66.74,-0.0,-2.14,-3.99,-2.16,-0.61,-2.62,-1.45,-3.23
2023-08-07,61.19,94.2,88.39,36.52,4.86,14.96,-38.52,-66.74,0.48,0.1,-3.2,0.11,-0.1,0.15,-1.76,-2.537
2023-08-08,62.42,93.8,87.69,36.55,15.01,16.39,-37.29,-66.74,2.0,2.01,-0.31,-0.06,-1.22,-0.54,-3.27,-0.145
